artist,album,release_type,review_source,review_url,review_date,raw_score,normalized_score_10,genre_bucket,subgenre,status,manual_check_reason
Unknown Artist,It Goes On,album,Album of the Year,https://www.albumoftheyear.org/album/1829565-westside-cowboy-it-goes-on.php,,,,Unknown,,aggregator_find,
Unknown Artist,Weezer (Gold Album),album,Album of the Year,https://www.albumoftheyear.org/album/1850021-weezer-weezer-gold-album.php,,,,Unknown,,aggregator_find,
Unknown Artist,The Dark,album,Album of the Year,https://www.albumoftheyear.org/album/1926659-chelsea-wolfe-the-dark.php,,,,Unknown,,aggregator_find,
Unknown Artist,THRASHER,album,Album of the Year,https://www.albumoftheyear.org/album/1817924-brandon-flowers-thrasher.php,,,,Unknown,,aggregator_find,
Unknown Artist,Punching The Clown,album,Album of the Year,https://www.albumoftheyear.org/album/1807573-lambchop-punching-the-clown.php,,,,Unknown,,aggregator_find,
Unknown Artist,What Are The Odds,album,Album of the Year,https://www.albumoftheyear.org/album/1898380-jorja-smith-what-are-the-odds.php,,,,Unknown,,aggregator_find,
Unknown Artist,Say A Prayer To The Gods of Getting Going,album,Album of the Year,https://www.albumoftheyear.org/album/1872984-squirrel-flower-say-a-prayer-to-the-gods-of-getting-going.php,,,,Unknown,,aggregator_find,
Unknown Artist,Soft Control,album,Album of the Year,https://www.albumoftheyear.org/album/1852633-the-afghan-whigs-soft-control.php,,,,Unknown,,aggregator_find,
Unknown Artist,Pretti Loves U 2,album,Album of the Year,https://www.albumoftheyear.org/album/1744783-prettifun-pretti-loves-u-2.php,,,,Unknown,,aggregator_find,
Unknown Artist,Gravest Gravy,album,Album of the Year,https://www.albumoftheyear.org/album/1843571-the-cramps-gravest-gravy.php,,,,Unknown,,aggregator_find,
Unknown Artist,Still Coming Down,album,Album of the Year,https://www.albumoftheyear.org/album/1840554-wild-pink-still-coming-down.php,,,,Unknown,,aggregator_find,
Unknown Artist,Hazel Eyes,album,Album of the Year,https://www.albumoftheyear.org/album/1884325-sam-smith-hazel-eyes.php,,,,Unknown,,aggregator_find,
Unknown Artist,"The Knife, The Needle",album,Album of the Year,https://www.albumoftheyear.org/album/1861813-elanor-moss-the-knife-the-needle.php,,,,Unknown,,aggregator_find,
Unknown Artist,Life In Small Spaces,album,Album of the Year,https://www.albumoftheyear.org/album/1851849-black-marble-life-in-small-spaces.php,,,,Unknown,,aggregator_find,
Unknown Artist,MEGATONS,album,Album of the Year,https://www.albumoftheyear.org/album/1840480-the-barbarians-of-california-megatons.php,,,,Unknown,,aggregator_find,
Unknown Artist,God Gotta Afro & Gold Hoops,album,Album of the Year,https://www.albumoftheyear.org/album/1866252-rapsody-god-gotta-afro-gold-hoops.php,,,,Unknown,,aggregator_find,
Unknown Artist,The Seams,album,Album of the Year,https://www.albumoftheyear.org/album/1907482-james-ivy-the-seams.php,,,,Unknown,,aggregator_find,
Unknown Artist,A Hole To See The Sky Through,album,Album of the Year,https://www.albumoftheyear.org/album/1826932-mystery-jets-a-hole-to-see-the-sky-through.php,,,,Unknown,,aggregator_find,
Unknown Artist,Brennan Wedl,album,Album of the Year,https://www.albumoftheyear.org/album/1883383-brennan-wedl-brennan-wedl.php,,,,Unknown,,aggregator_find,
Unknown Artist,BLING BØI EP 2,album,Album of the Year,https://www.albumoftheyear.org/album/1982021-diamond-bling-boi-ep-2.php,,,,Unknown,,aggregator_find,
Unknown Artist,Gentlewoman,album,Album of the Year,https://www.albumoftheyear.org/album/1967037-cleo-sol-gentlewoman.php,,,,Unknown,,aggregator_find,
Unknown Artist,Decoding Birdsong,album,Album of the Year,https://www.albumoftheyear.org/album/1806493-antony-szmierek-decoding-birdsong.php,,,,Unknown,,aggregator_find,
