artist,album,release_type,review_source,review_url,review_date,raw_score,normalized_score_10,genre_bucket,subgenre,status,manual_check_reason
Unknown Artist,new avatar,album,Album of the Year,https://www.albumoftheyear.org/album/1806319-kelela-new-avatar.php,,,,Unknown,,aggregator_find,
Unknown Artist,Frozen Charlotte,album,Album of the Year,https://www.albumoftheyear.org/album/1861847-jack-white-frozen-charlotte.php,,,,Unknown,,aggregator_find,
Unknown Artist,AVANT NOVA,album,Album of the Year,https://www.albumoftheyear.org/album/1892884-slayr-avant-nova.php,,,,Unknown,,aggregator_find,
Unknown Artist,Foreign Tongues,album,Album of the Year,https://www.albumoftheyear.org/album/1764182-the-rolling-stones-foreign-tongues.php,,,,Unknown,,aggregator_find,
Unknown Artist,Count Your Blessings | Repented,album,Album of the Year,https://www.albumoftheyear.org/album/1772638-bring-me-the-horizon-count-your-blessings-repented.php,,,,Unknown,,aggregator_find,
Unknown Artist,Tweaker Poem,album,Album of the Year,https://www.albumoftheyear.org/album/1881811-frost-children-tweaker-poem.php,,,,Unknown,,aggregator_find,
Unknown Artist,The Real Me,album,Album of the Year,https://www.albumoftheyear.org/album/1871357-future-the-real-me.php,,,,Unknown,,aggregator_find,
Unknown Artist,Loveland,album,Album of the Year,https://www.albumoftheyear.org/album/1785497-suki-waterhouse-loveland.php,,,,Unknown,,aggregator_find,
Unknown Artist,A ? of WHEN,album,Album of the Year,https://www.albumoftheyear.org/album/1840612-panda-bear-a-of-when.php,,,,Unknown,,aggregator_find,
Unknown Artist,swallowtail,album,Album of the Year,https://www.albumoftheyear.org/album/1713795-shes-green-swallowtail.php,,,,Unknown,,aggregator_find,
Unknown Artist,The Plot In You,album,Album of the Year,https://www.albumoftheyear.org/album/1755962-the-plot-in-you-the-plot-in-you.php,,,,Unknown,,aggregator_find,
Unknown Artist,Eraserhead Xiu Xiu,album,Album of the Year,https://www.albumoftheyear.org/album/1827592-xiu-xiu-eraserhead-xiu-xiu.php,,,,Unknown,,aggregator_find,
Unknown Artist,YEARNALISM,album,Album of the Year,https://www.albumoftheyear.org/album/1819010-baby-rose-yearnalism.php,,,,Unknown,,aggregator_find,
